Project Name,Address Wallet,Address,Investment,Profit,Transactions,,Win Rate,Total Invested,Total Returned,ROI %
BUDDY,https://solscan.io/account/2YWKhCRpn4AcYs3m41csqPrdJ7KgfSi8PynLgeS1LXSS,2YWKhCRpn4AcYs3m41csqPrdJ7KgfSi8PynLgeS1LXSS,$294,$115,1,,,,,
BUDDY,https://solscan.io/account/37Wj4UAY99VcQfPV3KUzUZhqgLavVFTHjdvMz1cWURuE,37Wj4UAY99VcQfPV3KUzUZhqgLavVFTHjdvMz1cWURuE,$291,$115,1,,,,,
BUDDY,https://solscan.io/account/9wyBWLYVHMkWyq3R6iGJqmxTazxyja7qziCtrux9Pqic,9wyBWLYVHMkWyq3R6iGJqmxTazxyja7qziCtrux9Pqic,$437,$100,1,,,,,
BUDDY,https://solscan.io/account/F2FyoEJVTYGzkqwCDeT2SNtPYP2w8BSswiQMetq6jL2u,F2FyoEJVTYGzkqwCDeT2SNtPYP2w8BSswiQMetq6jL2u,$162,$85,1,,,,,
BUDDY,https://solscan.io/account/Darkj2yutZivbJKQ2WvPEUeZtGFAc3vNBNht3i3P622b,Darkj2yutZivbJKQ2WvPEUeZtGFAc3vNBNht3i3P622b,$442,$82,1,,,,,
BUDDY,https://solscan.io/account/CGLnMssuPBwrUC4AdqXyMtSpxGEMNQSntfGivAr6SkPc,CGLnMssuPBwrUC4AdqXyMtSpxGEMNQSntfGivAr6SkPc,$440,$80,1,,,,,
BUDDY,https://solscan.io/account/A7XKEfEZZDU15vr4TvsjuftwdfDF5HTcjGyLFqCv3mox,A7XKEfEZZDU15vr4TvsjuftwdfDF5HTcjGyLFqCv3mox,$146,$77,1,,,,,
BUDDY,https://solscan.io/account/7SqD6oVsM5wXnBXEmTjJ9KrHjJ5wvSc1xSErUMCwsnXc,7SqD6oVsM5wXnBXEmTjJ9KrHjJ5wvSc1xSErUMCwsnXc,$147,$74,1,,,,,
BUDDY,https://solscan.io/account/9o4wLoAQaEh6kzDUXkXFk5v2VVVTbz7CMJCYEk2Gpwgx,9o4wLoAQaEh6kzDUXkXFk5v2VVVTbz7CMJCYEk2Gpwgx,$147,$62,1,,,,,
BUDDY,https://solscan.io/account/82zvWgF2gD3PsVANiVVeYJ8hjxX3WQ5AKszkhmxNLMMP,82zvWgF2gD3PsVANiVVeYJ8hjxX3WQ5AKszkhmxNLMMP,$101,$62,1,,,,,
BUDDY,https://solscan.io/account/CnmagbuqBH76mPCjXT2mRQuVsbXLHPZXUDN2GuURPv9R,CnmagbuqBH76mPCjXT2mRQuVsbXLHPZXUDN2GuURPv9R,$147,$61,1,,,,,
BUDDY,https://solscan.io/account/7oDyGTH9nUep1PE57G8QRkDEihCJbijT9c5bX5JRjWDT,7oDyGTH9nUep1PE57G8QRkDEihCJbijT9c5bX5JRjWDT,$663,$60,1,,,,,
BUDDY,https://solscan.io/account/6eDRH66cwuzoq9JFjdiL963AdxsaC4yGrMtLe9n9QwcJ,6eDRH66cwuzoq9JFjdiL963AdxsaC4yGrMtLe9n9QwcJ,$99,$59,1,,,,,
BUDDY,https://solscan.io/account/JCTf3Vo2cCieeAB3QMGTEoVRFN2iUFGovbAf5srx16vk,JCTf3Vo2cCieeAB3QMGTEoVRFN2iUFGovbAf5srx16vk,$147,$59,1,,,,,
BUDDY,https://solscan.io/account/5gf6pC9jFKdhhpwSqJjaGM4ykNHmFFqTbX2HJDp8XxGR,5gf6pC9jFKdhhpwSqJjaGM4ykNHmFFqTbX2HJDp8XxGR,$72,$56,1,,,,,
BUDDY,https://solscan.io/account/8US76SpXdrnmNpem1e941dQBF5WzWiYZVbeJGTZ8rQKv,8US76SpXdrnmNpem1e941dQBF5WzWiYZVbeJGTZ8rQKv,$147,$55,1,,,,,
BUDDY,https://solscan.io/account/6hVnj8DC1TE6nh4syXEhkUjxeBDpvGnR9zEeZ1c795Ax,6hVnj8DC1TE6nh4syXEhkUjxeBDpvGnR9zEeZ1c795Ax,$147,$52,1,,,,,
BUDDY,https://solscan.io/account/HHQhWHsuMqd7Mv2GVGXtuZZC3P6RUPbatKvQBe7HBnhb,HHQhWHsuMqd7Mv2GVGXtuZZC3P6RUPbatKvQBe7HBnhb,$147,$50,1,,,,,
BUDDY,https://solscan.io/account/7yhDUBqVVPoHKCponkL9vdPWmJjXfew7G6niovDVogEy,7yhDUBqVVPoHKCponkL9vdPWmJjXfew7G6niovDVogEy,$147,$48,1,,,,,
PURPE,https://solscan.io/account/2yRd7z4oTLGhqyemk5uj6Mv58iUrGXXNNYtTqPMYfRcX,2yRd7z4oTLGhqyemk5uj6Mv58iUrGXXNNYtTqPMYfRcX,$527,$18.1K,1,,,,,
PURPE,https://solscan.io/account/47b3nA2HA1J22fR58nGqitHjWZfVxe2uTLZHRZJY7j1Q,47b3nA2HA1J22fR58nGqitHjWZfVxe2uTLZHRZJY7j1Q,$285,$12.4K,1,,,,,
PURPE,https://solscan.io/account/5zNVkMnCYT7QU7CWxUbxDraxNtdFpynBrNWKW75myu4z,5zNVkMnCYT7QU7CWxUbxDraxNtdFpynBrNWKW75myu4z,$67,"$8,818",1,,,,,
PURPE,https://solscan.io/account/2WUbyHmUjhfyEDx7YHEhpzz34epKiM8VZHGJyw42hUYW,2WUbyHmUjhfyEDx7YHEhpzz34epKiM8VZHGJyw42hUYW,$503,"$7,201",1,,,,,
PURPE,https://solscan.io/account/F3b9iYdE8X6rTpEXrLAygsDSJ8UdvFfeP1rwWDx6PsVF,F3b9iYdE8X6rTpEXrLAygsDSJ8UdvFfeP1rwWDx6PsVF,$72,"$6,625",1,,,,,
PURPE,https://solscan.io/account/DH5SYWfgAkSSgSbbPRpzXczrXoSRwJ1Azn6jgd5rh4CS,DH5SYWfgAkSSgSbbPRpzXczrXoSRwJ1Azn6jgd5rh4CS,"$1,345","$3,391",1,,,,,
PURPE,https://solscan.io/account/GiHXqXbViPWTwzdrAVJh7AjgXRxJspHmC1WMNAcxy1Rc,GiHXqXbViPWTwzdrAVJh7AjgXRxJspHmC1WMNAcxy1Rc,$15,"$2,162",1,,,,,
PURPE,https://solscan.io/account/Apw5hsNdQetZfZnwoiTRr1gfaU8uy7SfJCK2GYaAUNAw,Apw5hsNdQetZfZnwoiTRr1gfaU8uy7SfJCK2GYaAUNAw,$269,"$1,895",1,,,,,
PURPE,https://solscan.io/account/43Xm7PLam7DzHub15xxke3xKcyjkfRCvLsUUjpem6Mdx,43Xm7PLam7DzHub15xxke3xKcyjkfRCvLsUUjpem6Mdx,$178,"$1,664",1,,,,,
$michi,https://solscan.io/account/7vq5DVkaoMkTwQyQTBryQKj2sPMZHV4KQuZsHm2gTtRm,7vq5DVkaoMkTwQyQTBryQKj2sPMZHV4KQuZsHm2gTtRm,"$2,396",$187.5K,1,,,,,
$michi,https://solscan.io/account/8D542Bjk4uqPjx1De5QhuV3faukxj7Ha1H1xW7WV2VPd,8D542Bjk4uqPjx1De5QhuV3faukxj7Ha1H1xW7WV2VPd,"$1,962",$109.8K,1,,,,,
$michi,https://solscan.io/account/9YuqUoCP3gDjQx8HLoP1kWjKoDvZkdxHWfRb55Hh6qAp,9YuqUoCP3gDjQx8HLoP1kWjKoDvZkdxHWfRb55Hh6qAp,$14.6K,$37.9K,1,,,,,
$BAOM,https://solscan.io/account/Fwt43Exmgu7roy5HA7uyLfMUXk5E9r7ykz4qEoZwcrW,Fwt43Exmgu7roy5HA7uyLfMUXk5E9r7ykz4qEoZwcrW,"$1,001",$14.0K,1,,,,,
$BAOM,https://solscan.io/account/7x9dcDJHm5MhmcBAB6jsjKQJPkD9FpQaAahE4W33J5KM,7x9dcDJHm5MhmcBAB6jsjKQJPkD9FpQaAahE4W33J5KM,"$1,445","$4,249",1,,,,,
$BAOM,https://solscan.io/account/AWZ4KRm8xnohp4nb7FWJ9GZx31Xnu4JWeQi2zEh8NT23,AWZ4KRm8xnohp4nb7FWJ9GZx31Xnu4JWeQi2zEh8NT23,$982,"$1,949",1,,,,,
$BAOM,https://solscan.io/account/3V6yjrjVXU8m7nVrQKRqpCBZhsBvZ4EXhL5chADYQFLB,3V6yjrjVXU8m7nVrQKRqpCBZhsBvZ4EXhL5chADYQFLB,"$1,035","$1,914",1,,,,,
$BAOM,https://solscan.io/account/9CQ6tZQm3yZTHN266rx7vG86E2NbxxHS4oyQqN8qceGr,9CQ6tZQm3yZTHN266rx7vG86E2NbxxHS4oyQqN8qceGr,"$1,731","$1,720",1,,,,,
$BAOM,https://solscan.io/account/GR9E1NqA6Lzw1eC6Wp9mjBHQazeB1DFZq3B3wdBnhtN,GR9E1NqA6Lzw1eC6Wp9mjBHQazeB1DFZq3B3wdBnhtN,$2.88,"$1,361",1,,,,,
$BAOM,https://solscan.io/account/64LVzurxvqLqhDsi4dtrnRNg4PCMBwbdAqp8D2UPCQYS,64LVzurxvqLqhDsi4dtrnRNg4PCMBwbdAqp8D2UPCQYS,$14,"$1,272",1,,,,,
$BAOM,https://solscan.io/account/CKdWrnEB2ajuPqUN7AzDBzNFHHmEcy3qyYBAEvcFtFQ3,CKdWrnEB2ajuPqUN7AzDBzNFHHmEcy3qyYBAEvcFtFQ3,$15,"$1,211",1,,,,,
$BAOM,https://solscan.io/account/FHVaCJjhSz4iNkhUkYgHvZgUGaXhF8RgnkjjPgDSqfMD,FHVaCJjhSz4iNkhUkYgHvZgUGaXhF8RgnkjjPgDSqfMD,"$1,138","$1,134",1,,,,,
$BAOM,https://solscan.io/account/A7YeaKfgqcyyGFmZHStvT9zVXnokYiZXq2GUyDAMwEoJ,A7YeaKfgqcyyGFmZHStvT9zVXnokYiZXq2GUyDAMwEoJ,$260,"$1,038",1,,,,,
$BAOM,https://solscan.io/account/BYY6Xmex9HEDVHBAzxJ7QLtXxqrVKX1NDhvQnbBwKUWW,BYY6Xmex9HEDVHBAzxJ7QLtXxqrVKX1NDhvQnbBwKUWW,$498,"$1,024",1,,,,,
$BAOM,https://solscan.io/account/2LSTbdkDFStFWzD9ufKY4oavh5GEN2WiwYdebuo7ta6i,2LSTbdkDFStFWzD9ufKY4oavh5GEN2WiwYdebuo7ta6i,$722,"$1,017",1,,,,,
$BAOM,https://solscan.io/account/Gd14pftHETF5K2k9tFjXMMMiKdMF4frLwoLdZHYd4PTo,Gd14pftHETF5K2k9tFjXMMMiKdMF4frLwoLdZHYd4PTo,$290,"$1,005",1,,,,,
$BAOM,https://solscan.io/account/HtzjVFdk59cpqQZzPzpwPYt54yurNyFbunuaZFxDTVFW,HtzjVFdk59cpqQZzPzpwPYt54yurNyFbunuaZFxDTVFW,$115,"$1,004",1,,,,,
$BAOM,https://solscan.io/account/AtbUHmZgVpFK59i4JjsFjpQGQdpJSp2esdTT48NQXKN9,AtbUHmZgVpFK59i4JjsFjpQGQdpJSp2esdTT48NQXKN9,$294,$996,1,,,,,
VILLAIN,https://solscan.io/account/Gc4BeELDpMEDZ587ZYgZvJ9NJskptGPc5Srd7S4JEykA,Gc4BeELDpMEDZ587ZYgZvJ9NJskptGPc5Srd7S4JEykA,$741,"$1,161",1,,,,,
VILLAIN,https://solscan.io/account/5DubS3Aw5rgEMdwDGyPX8Sqy9X8STZgAHd5YborT6QVM,5DubS3Aw5rgEMdwDGyPX8Sqy9X8STZgAHd5YborT6QVM,$73,$938,1,,,,,
VILLAIN,https://solscan.io/account/dVDgK1d6KNtSkKhzGzHq2KdHTXpjBNqEjEpn4J3DtrY,dVDgK1d6KNtSkKhzGzHq2KdHTXpjBNqEjEpn4J3DtrY,$59,$893,1,,,,,
VILLAIN,https://solscan.io/account/BkKodo3XfkwKGTivceenNudPHhzE6z3ic67BXxarPdP9,BkKodo3XfkwKGTivceenNudPHhzE6z3ic67BXxarPdP9,$146,$819,1,,,,,
VILLAIN,https://solscan.io/account/joPj96X1j5yfZScUAtMxPCNtKwgApK2fYE9FXV5gevc,joPj96X1j5yfZScUAtMxPCNtKwgApK2fYE9FXV5gevc,$73,$777,1,,,,,
VILLAIN,https://solscan.io/account/EdRLYvJN4RNmfHKaXGHWXEzJnpnQS3cXrD6unaYU6TLm,EdRLYvJN4RNmfHKaXGHWXEzJnpnQS3cXrD6unaYU6TLm,$221,$659,1,,,,,
VILLAIN,https://solscan.io/account/AyTft9GFWf5PL8D7dF3K95iYTnZbHb4DYit3r9iywmBi,AyTft9GFWf5PL8D7dF3K95iYTnZbHb4DYit3r9iywmBi,$147,$611,1,,,,,
VILLAIN,https://solscan.io/account/GfGEZxnq4twvYZRhi7hBTeBoQworBu2pTWXZNoW3TFkz,GfGEZxnq4twvYZRhi7hBTeBoQworBu2pTWXZNoW3TFkz,$29,$563,1,,,,,
VILLAIN,https://solscan.io/account/8ayofzmZGmiBkAWjFqH1JrXt9PKKjuuAxnr5C3dV422G,8ayofzmZGmiBkAWjFqH1JrXt9PKKjuuAxnr5C3dV422G,$36,$542,1,,,,,
VILLAIN,https://solscan.io/account/3R9djG9ZeJXM6K9GY2aUtYdJsZqFQs8uAsbtP8h8n2Pa,3R9djG9ZeJXM6K9GY2aUtYdJsZqFQs8uAsbtP8h8n2Pa,$888,$529,1,,,,,
VILLAIN,https://solscan.io/account/Bumg3gB1TrQ7nNHPoAo6jhRGpFD7YjiuabFJCQVaGZDS,Bumg3gB1TrQ7nNHPoAo6jhRGpFD7YjiuabFJCQVaGZDS,$29,$519,1,,,,,
VILLAIN,https://solscan.io/account/D86kFQeH2Bb8cKAuVChThcx6WyWiGqvzv3in4CuYRnrt,D86kFQeH2Bb8cKAuVChThcx6WyWiGqvzv3in4CuYRnrt,$221,$455,1,,,,,
VILLAIN,https://solscan.io/account/Etr14ciT8mjfKZwhVaXh4WhTGnXSfrqDiagnd9t9naGn,Etr14ciT8mjfKZwhVaXh4WhTGnXSfrqDiagnd9t9naGn,"$2,197",$407,1,,,,,
VILLAIN,https://solscan.io/account/2k1yGHHwmmcs6nDGjq68VcgL4RTvk9uVCsYbZoZKjQ19,2k1yGHHwmmcs6nDGjq68VcgL4RTvk9uVCsYbZoZKjQ19,$148,$396,1,,,,,
VILLAIN,https://solscan.io/account/7tvWqUA4Z5zjmvSa5T2U3vHZQtJ32NfQgB5WK7ttXUU4,7tvWqUA4Z5zjmvSa5T2U3vHZQtJ32NfQgB5WK7ttXUU4,$133,$352,1,,,,,
VILLAIN,https://solscan.io/account/BCctQJmzUbdgkEDwGs6ENCsUVB3tPZKFUvYEr37PLCFY,BCctQJmzUbdgkEDwGs6ENCsUVB3tPZKFUvYEr37PLCFY,$443,$317,1,,,,,
VILLAIN,https://solscan.io/account/FiNevVf9rjohvLy1Tti8cGk2S7hR4AeB7ZChffgUKaH1,FiNevVf9rjohvLy1Tti8cGk2S7hR4AeB7ZChffgUKaH1,$148,$297,1,,,,,
VILLAIN,https://solscan.io/account/BB6BRL1aBcswsjCgLAttzQiMqdFPpEvGNbXcXP7ypdf3,BB6BRL1aBcswsjCgLAttzQiMqdFPpEvGNbXcXP7ypdf3,$36,$296,1,,,,,
VILLAIN,https://solscan.io/account/65TuUUMJViHtBd51zGHJBzJLbaUwrP5hLYPbDBqPx4xB,65TuUUMJViHtBd51zGHJBzJLbaUwrP5hLYPbDBqPx4xB,$44,$286,1,,,,,
VILLAIN,https://solscan.io/account/58FnazdGmCKZPeiMJ2rzujkeUR1HURr9cJNvVPxechKt,58FnazdGmCKZPeiMJ2rzujkeUR1HURr9cJNvVPxechKt,$66,$277,1,,,,,
VILLAIN,https://solscan.io/account/1SmgxZAzSuE8EKLezX4ThLErq3BoiAEbQPRvpXPaycU,1SmgxZAzSuE8EKLezX4ThLErq3BoiAEbQPRvpXPaycU,$36,$267,1,,,,,
VILLAIN,https://solscan.io/account/ATrHR7z8LZZ471JzdruG9c6KcMgfvcTus7RSNurWESd4,ATrHR7z8LZZ471JzdruG9c6KcMgfvcTus7RSNurWESd4,$74,$243,1,,,,,
VILLAIN,https://solscan.io/account/EcNGVGYfQQLiDvLvFCgjHgJxGheY1G8am7hnoNPCdYo6,EcNGVGYfQQLiDvLvFCgjHgJxGheY1G8am7hnoNPCdYo6,$371,$240,1,,,,,
VILLAIN,https://solscan.io/account/H6CKQatzvNr99QqzkfUMuMCE5GVNYvqomnwL7LFSQXxV,H6CKQatzvNr99QqzkfUMuMCE5GVNYvqomnwL7LFSQXxV,$148,$234,1,,,,,
VILLAIN,https://solscan.io/account/CciktRE6WvMzaAqTLkwr89ViWhmNc26uzmD83G1cjZBF,CciktRE6WvMzaAqTLkwr89ViWhmNc26uzmD83G1cjZBF,$12,$233,1,,,,,
VILLAIN,https://solscan.io/account/31sP7X4nSHT8LRJgP7LtaeoykVEp99hxYZwWgwDyYzdj,31sP7X4nSHT8LRJgP7LtaeoykVEp99hxYZwWgwDyYzdj,$7.38,$207,1,,,,,
VILLAIN,https://solscan.io/account/3zBqMSHwZJfsQSS9u67LnDwQ7zzD27j55ERqxURqiUCF,3zBqMSHwZJfsQSS9u67LnDwQ7zzD27j55ERqxURqiUCF,$73,$194,1,,,,,
VILLAIN,https://solscan.io/account/2eaUcpt64pvwLUseMjPLNoZp69vHoS1ZfFpeQeZLbREY,2eaUcpt64pvwLUseMjPLNoZp69vHoS1ZfFpeQeZLbREY,"$2,676",$185,1,,,,,
SCRAT,https://solscan.io/account/DZj1LNZGNEDMiCJUkStncZbBRQC3erzCaQsuTX8sN5Jx,DZj1LNZGNEDMiCJUkStncZbBRQC3erzCaQsuTX8sN5Jx,$24.1K,$27.7K,1,,,,,
SCRAT,https://solscan.io/account/Jsqqvwbhu8rFCb8PKQvAaA22pf5M94RxmBijxGKus1y,Jsqqvwbhu8rFCb8PKQvAaA22pf5M94RxmBijxGKus1y,$19.2K,$24.8K,1,,,,,
SCRAT,https://solscan.io/account/BR17h1ebR8zkshNUSfcT5pymrNv1y9Up4QQ6Li7cYuWC,BR17h1ebR8zkshNUSfcT5pymrNv1y9Up4QQ6Li7cYuWC,$14.0K,$17.1K,1,,,,,
SCRAT,https://solscan.io/account/DNGv1rKwARwMJ9m7g9gNQbWbt1SExjTQGkyqiB9b5g5h,DNGv1rKwARwMJ9m7g9gNQbWbt1SExjTQGkyqiB9b5g5h,$400,$17.1K,1,,,,,
SCRAT,https://solscan.io/account/FGpF5PoAqZAcb42ShzP5vKTRvGJZgs4aasaTwrmXuBqg,FGpF5PoAqZAcb42ShzP5vKTRvGJZgs4aasaTwrmXuBqg,"$4,276",$16.4K,1,,,,,
SCRAT,https://solscan.io/account/F7tndcTuwzT3jFiiCvEw3HgskUfEEpbiyBNgjJqyPM4Y,F7tndcTuwzT3jFiiCvEw3HgskUfEEpbiyBNgjJqyPM4Y,"$4,195",$14.0K,1,,,,,
SCRAT,https://solscan.io/account/AZWTEDygF3RJgEjBnbvcmeLu82eGRqGf1RgWTbYTyMtf,AZWTEDygF3RJgEjBnbvcmeLu82eGRqGf1RgWTbYTyMtf,$13.1K,$14.0K,1,,,,,
SCRAT,https://solscan.io/account/AzDoKNNkyoGR5cneXyLt3JuyfUqrrk7XLLCsxxM7Sm6m,AzDoKNNkyoGR5cneXyLt3JuyfUqrrk7XLLCsxxM7Sm6m,"$1,599",$12.3K,1,,,,,
cloud,https://solscan.io/account/9Zwo8VPWdGJ2QmyxKBP361wUYXCysenSGHJDuX5Jxxxx,9Zwo8VPWdGJ2QmyxKBP361wUYXCysenSGHJDuX5Jxxxx,$734,"$7,767",1,,,,,
cloud,https://solscan.io/account/Ez6gm2SjRsaAVPrdUFYswk4vhovzmrmE3KCra5w2NC8K,Ez6gm2SjRsaAVPrdUFYswk4vhovzmrmE3KCra5w2NC8K,"$1,587","$6,998",1,,,,,
cloud,https://solscan.io/account/ACPVMSXjhQpHccLYrrwv3k2g9PJQGq3VgEhgt5ERKsXB,ACPVMSXjhQpHccLYrrwv3k2g9PJQGq3VgEhgt5ERKsXB,$734,"$5,930",1,,,,,
cloud,https://solscan.io/account/9NNS758mUGByRcFBSD79fLn2mYL3PGM9G9J5RjBV3kD4,9NNS758mUGByRcFBSD79fLn2mYL3PGM9G9J5RjBV3kD4,"$1,004","$4,781",1,,,,,
cloud,https://solscan.io/account/DcSWDQCWZq1kndSeJ8f8EEr2hLXWhrbsVF5f13h2PJSU,DcSWDQCWZq1kndSeJ8f8EEr2hLXWhrbsVF5f13h2PJSU,$579,"$2,695",1,,,,,
cloud,https://solscan.io/account/BBDPzSHbwrKxmdAMeUanMAG542c1zzyJ4axwnvHbhGX3,BBDPzSHbwrKxmdAMeUanMAG542c1zzyJ4axwnvHbhGX3,$433,"$2,659",1,,,,,
cloud,https://solscan.io/account/F6fQ1HAMdiN7AtEPUZ6mff8tG578T1jGRRTKgdS1Ks1E,F6fQ1HAMdiN7AtEPUZ6mff8tG578T1jGRRTKgdS1Ks1E,$289,"$1,861",1,,,,,
cloud,https://solscan.io/account/4632BMWY69AkVHxN1XLKVuLrednYiLccuMeoXnQBMA7Z,4632BMWY69AkVHxN1XLKVuLrednYiLccuMeoXnQBMA7Z,$717,"$1,468",1,,,,,
cloud,https://solscan.io/account/H6sQ2JxSh8taWk1Kc7GNHFqnjNacPepzwn9ZRT1ykDoc,H6sQ2JxSh8taWk1Kc7GNHFqnjNacPepzwn9ZRT1ykDoc,$408,"$1,217",1,,,,,
cloud,https://solscan.io/account/BTfQWcb1RjW5hY9o3jFGbpAEMQtEMBCdamBDBj6QqTcj,BTfQWcb1RjW5hY9o3jFGbpAEMQtEMBCdamBDBj6QqTcj,"$1,478","$1,093",1,,,,,
cloud,https://solscan.io/account/FYniku8M8Dy33J2QTNwB52co5u35ritjcYFp8ZtCsqiv,FYniku8M8Dy33J2QTNwB52co5u35ritjcYFp8ZtCsqiv,"$3,261","$1,050",1,,,,,
cloud,https://solscan.io/account/CD7SCyC4utZSWECsxM12GDKkPTMhPefyzynpG8KYZn4Y,CD7SCyC4utZSWECsxM12GDKkPTMhPefyzynpG8KYZn4Y,$289,$735,1,,,,,
cloud,https://solscan.io/account/Ag5sUkTF9MgYzWS1uTDTV4bfthhUD5i9baWJUqB9KExX,Ag5sUkTF9MgYzWS1uTDTV4bfthhUD5i9baWJUqB9KExX,$432,$664,1,,,,,
cloud,https://solscan.io/account/G7d93MJ56FmPw8tWF38hbDaht7SkNyLjCeXbUgntHxs5,G7d93MJ56FmPw8tWF38hbDaht7SkNyLjCeXbUgntHxs5,$79,$604,1,,,,,
CRAWLY,https://solscan.io/account/2VhATkFHMhM6smsyNBbDEHZ14mu5vSVCnBehJeRiRRU7,2VhATkFHMhM6smsyNBbDEHZ14mu5vSVCnBehJeRiRRU7,$291,$24.6K,1,,,,,
CRAWLY,https://solscan.io/account/3gF4FCimhjT2xDNcWZoxFatxpPLGFKAALeF2fdcZsWLK,3gF4FCimhjT2xDNcWZoxFatxpPLGFKAALeF2fdcZsWLK,$714,$14.5K,1,,,,,
CRAWLY,https://solscan.io/account/5P8Cgbmouw943nMt7B8jjDXZQKKcsqaVw5mfuJEQs3Vj,5P8Cgbmouw943nMt7B8jjDXZQKKcsqaVw5mfuJEQs3Vj,$288,"$5,145",1,,,,,
CRAWLY,https://solscan.io/account/HGrYmcXeRbiHWNpvRN8Vep25K14dogTPBbWHDKZ3rzFS,HGrYmcXeRbiHWNpvRN8Vep25K14dogTPBbWHDKZ3rzFS,$214,"$3,541",1,,,,,
CRAWLY,https://solscan.io/account/HwQGsoY6LnrLd6RHR5Xk13GJcciUWLDbg2bqRK5MqNtK,HwQGsoY6LnrLd6RHR5Xk13GJcciUWLDbg2bqRK5MqNtK,$287,"$2,659",1,,,,,
CRAWLY,https://solscan.io/account/2uietjazHmVxA62qsinHBqHjbSsK3o2ChpMikFt9nxNc,2uietjazHmVxA62qsinHBqHjbSsK3o2ChpMikFt9nxNc,$724,"$2,064",1,,,,,
CRAWLY,https://solscan.io/account/31geRrsQr9wMuVBWpQGPuqT3hEoaJvwCp4LLmwjE4TMf,31geRrsQr9wMuVBWpQGPuqT3hEoaJvwCp4LLmwjE4TMf,$714,"$1,615",1,,,,,
CRAWLY,https://solscan.io/account/Gu5UFetcXG6M1H191Pa8bKtYgNGChWzwqfvyY9iDWNXt,Gu5UFetcXG6M1H191Pa8bKtYgNGChWzwqfvyY9iDWNXt,$364,"$1,570",1,,,,,
CRAWLY,https://solscan.io/account/7B6soRLzgU5tmikgu6HvBj2hAXkXT1UCSmfDjYH4mL2r,7B6soRLzgU5tmikgu6HvBj2hAXkXT1UCSmfDjYH4mL2r,$432,"$1,474",1,,,,,
CRAWLY,https://solscan.io/account/5zPcA4r6ftuWGr2DekE9bttRWoiMqXVm1d924aTvZPP8,5zPcA4r6ftuWGr2DekE9bttRWoiMqXVm1d924aTvZPP8,"$1,433","$1,398",1,,,,,
CRAWLY,https://solscan.io/account/AXUbwgd7tB3i3jw6a61ApQ9QEY1Sdk4J9RtYFR1Erc4A,AXUbwgd7tB3i3jw6a61ApQ9QEY1Sdk4J9RtYFR1Erc4A,$432,"$1,344",1,,,,,
CRAWLY,https://solscan.io/account/CyTP7Ut1JqgJzCwa9wRf7vHjXv8cM93UvUBe4haURrzm,CyTP7Ut1JqgJzCwa9wRf7vHjXv8cM93UvUBe4haURrzm,"$2,177","$1,328",1,,,,,
CRAWLY,https://solscan.io/account/Gy7HEYKT2NyxKT2Rn79Tvp8nVGJxtgB7uYKtyL3nLMV6,Gy7HEYKT2NyxKT2Rn79Tvp8nVGJxtgB7uYKtyL3nLMV6,$724,"$1,135",1,,,,,
CRAWLY,https://solscan.io/account/DLx1rKZBJMLhwKHXsD5Zyp8x7sEhXbzJ7sKakXicsT1w,DLx1rKZBJMLhwKHXsD5Zyp8x7sEhXbzJ7sKakXicsT1w,$723,"$1,077",1,,,,,
CRAWLY,https://solscan.io/account/3Jj2cgq5QckrrrRxDTr2CTxtc55YWi5qFtyoSmXeqqLi,3Jj2cgq5QckrrrRxDTr2CTxtc55YWi5qFtyoSmXeqqLi,"$1,439","$1,048",1,,,,,
CRAWLY,https://solscan.io/account/5dW4Ra7dMg72nzSdDYW3vuVaqjbF2gbaowTx2xa4Zu9,5dW4Ra7dMg72nzSdDYW3vuVaqjbF2gbaowTx2xa4Zu9,"$1,181","$1,006",1,,,,,
MOTHER,https://solscan.io/account/ud5nrmfD59egFJVhapJPWSehjm5CWfkqoiu9UGjCAM8,ud5nrmfD59egFJVhapJPWSehjm5CWfkqoiu9UGjCAM8,$23.0K,$2.1M,1,,,,,
MOTHER,https://solscan.io/account/H5B1YCdvwwYQHinB9ytLvu6SX6cZw1bDeT1rX59iTD9o,H5B1YCdvwwYQHinB9ytLvu6SX6cZw1bDeT1rX59iTD9o,$13.0K,$345.0K,1,,,,,
MOTHER,https://solscan.io/account/7Nm7s6TwhrnGfpL3wZ2FkrkgFjEznH9ozn5YHEr8m1oh,7Nm7s6TwhrnGfpL3wZ2FkrkgFjEznH9ozn5YHEr8m1oh,"$4,065",$130.4K,1,,,,,
MOTHER,https://solscan.io/account/5mFtaUfuEBUDeTZkgp8UqLhCCLV8iGpm9gQF7AiiUiaY,5mFtaUfuEBUDeTZkgp8UqLhCCLV8iGpm9gQF7AiiUiaY,$37.9K,$79.3K,1,,,,,
MOTHER,https://solscan.io/account/29cwoP3h6QLZMXBFBK54MDm8SARTxUAao48Zk1qETVCV,29cwoP3h6QLZMXBFBK54MDm8SARTxUAao48Zk1qETVCV,$29.7K,$78.6K,1,,,,,
TORO,https://solscan.io/account/Bwnw5vB9vSAe7ZaW5vuir4uMsoemPvVFXMyJ81x9tmPc,Bwnw5vB9vSAe7ZaW5vuir4uMsoemPvVFXMyJ81x9tmPc,$429,"$7,285",1,,,,,
